template_date,total_cost,planned_purchase_cost,fulfilled_normal_purchase_cost,cancelled_purchase_principal,downward_penalty,upward_adjustment_cost,regular_purchase_cost,emergency_purchase_cost,emergency_energy,spill_energy,planned_grid_energy,final_grid_energy,total_charge,total_discharge,storage_throughput,adjust_down_energy,adjust_up_energy,adjustment_count,soc_min,soc_max
2025-02-01,25550.418731857753,25467.374007370658,24299.40387973039,1167.9701276402686,583.9850638201343,9.0803609964496e-12,24883.388943550533,667.0297883072211,119.13436333333283,8107.561599999999,48127.335771437654,46225.13096977099,20308.037542654314,16449.510409549996,36757.54795220431,1902.204801666679,7.787548383930698e-12,23.0,1200.000000000001,10800.0
2025-02-02,59940.008295002,59898.955022395385,58889.099970953626,1009.855051441757,504.9275257208785,298.1635239841882,59692.19102065869,247.8172743433102,71.8415222222169,10091.873977222205,94491.07608,93067.0580710041,24688.146926337453,19997.399010333345,44685.545936670795,1648.777256218133,224.75924722223638,37.0,1200.0,10800.0
2025-02-03,60233.586356678315,60561.00749516186,57924.786033205884,2636.221461955978,1318.110730977989,6.784708261875494e-12,59242.896764183875,990.6895924944349,221.5947799999989,7328.018238333326,95690.73162141975,92041.67299166665,24833.333333333332,20115.000000000004,44948.333333333336,3649.0586297530976,8.128608897095546e-12,47.0,1200.0,10800.0
2025-02-04,62934.66438901573,63052.11919457588,60689.97030609583,2362.148888480053,1181.0744442400264,345.39230337875847,62216.43705371461,718.22733530112,241.915756666671,10069.316274999994,98664.76649333333,95796.71019006171,25128.664061728396,20354.217890000007,45482.8819517284,3117.9468616049503,249.89055833334004,43.0,1200.0,10800.0
2025-02-05,60832.778863483974,58385.5529897946,58281.65281993794,103.9001698566698,51.9500849283349,1332.1025087707276,59665.705413637,1167.0734498469744,257.2662361111179,8386.806127777785,92365.06741666666,93575.62071093965,24724.491680384097,20026.838261111116,44751.32994149521,148.9338500000046,1359.487144272994,24.0,1200.0,10800.0
2025-02-06,61645.38483441672,63035.47013430644,58975.73906063092,4059.731073675517,2029.8655368377586,4.818161869479809e-12,61005.604597468686,639.7802369480365,159.7933038888846,8503.50147055555,98622.21268333333,93336.6662616255,24852.10523662551,20130.205241666674,44982.31047829218,5285.546421707833,7.503331289626658e-12,46.0,1200.0,10800.0
2025-02-07,24930.5311651698,24989.62090899011,23468.159078566754,1521.4618304233588,760.7309152116794,0.0,24228.88999377843,701.6411713913685,123.32703722221697,9684.899107222218,47942.20557304526,45400.302605596706,21226.582818930045,17193.532083333335,38420.114902263376,2541.902967448558,0.0,24.0,1200.0,10800.0
2025-02-08,23371.678203599793,19509.883713285406,19509.883713285406,4.387175067677163e-14,2.1935875338385814e-14,1346.608833981585,20856.492547266993,2515.1856563328033,567.943373333334,4724.350055,37806.524798909464,39408.55401890946,19342.023353909466,15667.038916666666,35009.062270576134,1.1368683772161603e-13,1602.0292200000013,21.0,1200.0,10800.0
2025-02-09,58845.91934157595,56835.13022605171,56350.251393740306,484.8788323114102,242.4394161557051,679.9512163105261,57272.64202620653,1573.2773153694159,364.60007722221707,6346.216598888888,90142.8952742524,90073.3522466413,23875.36592091907,19339.046395944446,43214.41231686351,638.7160334166703,569.1730058055662,35.0,1200.0000000000016,10800.0
2025-02-10,55678.84585170697,54581.75752333601,52084.67799376068,2497.0795295753305,1248.5397647876653,98.6096203058384,53431.827378854185,2247.0184728527834,727.2080249999979,5049.933598333325,86992.72231155007,83298.69643682701,24470.17717628257,19820.843512788888,44291.020689071454,3772.8332913897234,78.80741666667166,39.0,1200.0,10800.0
2025-02-11,56032.25033636427,54701.40003660817,51468.412796899065,3232.9872397091003,1616.4936198545502,3.9484916669607625e-12,53084.90641675362,2947.3439196106483,638.7072211111338,3628.2469377777984,86874.84833333333,82637.69943168724,23302.96113168724,18875.398516666668,42178.35964835391,4237.1489016460955,3.751665644813329e-12,31.0,1200.0,10800.0
2025-02-12,55628.307050684314,54895.57048916922,51709.395491861644,3186.1749973075794,1593.0874986537897,5.863580554432702e-12,53302.48299051544,2325.824060168875,541.357277222218,3658.6139988888813,87394.65667750342,82894.64502320952,23740.273166015082,19229.621264472218,42969.8944304873,4500.0116542939,4.774847184307873e-12,44.0,1200.0000000000005,10800.0
2025-02-13,53582.23835722513,50996.47441397328,49074.95542614833,1921.518987824953,960.7594939124765,915.0189695418248,50950.73388960263,2631.5044676224998,623.2826066666677,4972.700071666669,82262.86429,80160.82485644033,23589.095218106995,19107.167126666667,42696.26234477366,2897.8135144444623,795.7740808847872,43.0,1200.0,10800.0
2025-02-14,23369.724231719752,19585.01272624252,19484.890025281522,100.12270096099807,50.06135048049904,801.7685421716681,20336.719917933686,3033.004313786064,736.4767077777673,5718.591943883323,37984.162580884775,38378.196080329224,18917.25970644034,15322.980362216675,34240.24006865702,243.42985888888416,637.4633583333332,16.0,1200.0,10800.0
2025-02-15,23601.08144115826,20294.7412068217,20116.171537102535,178.56966971916685,89.28483485958343,5.623173393587422e-12,20205.456371962126,3395.625069196136,904.734407777783,6514.484193427785,38923.40900189301,38642.901460226334,19752.94881355967,15999.888538983336,35752.83735254301,280.5075416666727,3.879563337250147e-12,11.0,1200.0,10799.999999999996
2025-02-16,57586.306554162606,55285.02927119283,50548.58404308227,4736.445228110556,2368.222614055278,6.111258699093014e-12,52916.80665713755,4669.499897025051,1149.6542172222305,2919.916027222232,88221.45232666667,81549.30727666666,23166.666666666664,18765.000000000004,41931.666666666664,6672.145050000004,8.071765478234738e-12,45.0,1200.0,10800.0
2025-02-17,55093.129408588284,54520.22010933038,48758.84951720892,5761.3705921214605,2880.6852960607303,2.66207109689276e-12,51639.53481326965,3453.594595318634,805.3703727777845,4615.082909444447,87912.2269999657,79299.37488015328,22662.104439403298,18356.304595916674,41018.40903531997,8612.852119812416,2.5579538487363607e-12,41.0,1200.0,10800.0
2025-02-18,54266.15573538841,48932.94466996027,48932.94466996027,4.4358898776408754e-12,2.2179449388204377e-12,1867.7782857376333,50800.7229556979,3465.4327796905086,835.6654644444344,5175.150022777765,78826.8285808642,80936.81256954733,23715.47426954732,19209.53415833333,42925.00842788065,5.229594535194337e-12,2109.9839886831296,27.0,1200.0,10800.0
2025-02-19,53306.51941635047,49244.55416839453,48935.87448813101,308.679680263511,154.3398401317555,1129.9756021537548,50220.18993041652,3086.3294859339508,934.5253905555736,3251.270860555566,79154.36666739485,79710.5611855303,23760.461660685873,19245.973945155558,43006.435605841434,434.90329602778183,991.0978141632423,40.0,1200.0,10800.0
2025-02-20,53382.946779319434,50480.46586096222,48296.05362747532,2184.412233486902,1092.206116743451,266.2506100787532,49654.51035429752,3728.4364250219137,874.5876822222165,4240.067923888879,81888.90871666666,78646.8524039622,22569.672433134416,18281.43467083888,40851.1071039733,3443.1995043711304,201.1431916666686,44.0,1200.0,10800.0
2025-02-21,21056.801213154988,18333.886760080073,18333.886760080073,0.0,0.0,176.00023678766615,18509.88699686774,2546.9142162872477,682.993114444451,7359.866717616671,35615.60769481481,35748.26344981481,18479.617087592593,14968.489840950004,33448.1069285426,0.0,132.65575500000017,13.0,1200.0,10800.0
2025-02-22,21796.929197953657,18838.400062236444,18534.79711119528,303.6029510411634,151.8014755205817,85.64569909892715,18772.244285814788,3024.684912138871,739.5691838888837,5155.895903333331,36060.15539621399,35616.62049515844,17660.688819547326,14305.157943833334,31965.846763380658,518.2545455555507,74.71964450000135,10.0,1200.0,10800.0
2025-02-23,52862.0373800947,50591.62779218404,48656.892189729355,1934.73560245468,967.36780122734,307.9537156632546,49932.21370661995,2929.823673474747,763.5205683333409,4238.505813333333,81809.86871790123,79412.31458816666,23186.716016666665,18781.239973500004,41967.955990166665,2656.529552234575,258.97542250000214,43.0,1200.0,10800.0
2025-02-24,52522.780871963594,48502.05663363579,48399.026044576334,103.03058905944975,51.515294529724876,638.3551919283578,49088.896531034414,3433.884340929178,760.9313000000034,7042.163126666661,77997.54775829217,78805.75685061727,22744.693283950615,18423.201560000005,41167.89484395062,154.1951166666771,962.4042089917725,8.0,1200.0,10800.0
2025-02-25,51146.19732269807,50128.828556012515,45955.74053857145,4173.088017441066,2086.544008720533,3.284318950136367e-12,48042.28454729199,3103.9127754060833,777.3982988888822,6084.338513888878,80980.23542716351,75362.92238778621,22287.669856769546,18053.012583983334,40340.68244075288,5617.313039377307,4.149569576838985e-12,41.0,1200.0,10800.0
2025-02-26,51237.859370549486,45419.90267153615,45419.90267153615,4.543062459561042e-12,2.271531229780521e-12,2784.3524583372196,48204.25512987337,3033.604240676116,745.9605133333342,4616.0246549999965,74358.515960048,77115.38446318929,23318.272744855964,18887.800923333336,42206.0736681893,7.617018127348274e-12,2756.8685031412956,36.0,1200.0,10800.0
2025-02-27,49620.09685320626,46204.94294936039,45769.21306301905,435.72988634133924,217.86494317066962,1068.9908576501196,47056.068863839835,2564.027989366421,624.1929227777848,4596.335284444449,75149.44292259259,75360.1259229218,23323.154532921802,18891.755171666668,42214.90970458847,810.549665000005,1021.2326653292163,37.0,1200.0,10800.0
2025-02-28,20719.900786000067,17811.673383275713,17647.493957466482,164.17942580922798,82.08971290461399,192.5668766367525,17922.150547007852,2797.750238992217,657.0321516666666,8542.256058333334,34422.30705911523,34435.40669100137,17145.20307544582,13887.614491111117,31032.81756655694,172.98228978052452,186.0819216666682,7.0,1200.0,10799.999999999998
2025-03-01,22260.919720792495,20540.659221655016,19813.41960429389,727.2396173611277,363.61980868056384,2.4252610131910697e-12,20177.039412974456,2083.880307818039,573.1442894444481,12355.482226311115,40065.993253518514,38885.610068333335,18128.978586666664,14684.472655199997,32813.45124186666,1180.3831851851814,2.0463630789890885e-12,18.0,1200.0,10800.0
2025-03-02,55432.48304216356,52633.35724205144,52465.386055890136,167.97118616130484,83.98559308065242,1123.5337963952543,53672.90544536604,1759.5775967975242,364.38451277778313,8661.422977777778,84746.57908095336,85379.12508465705,24861.997471879276,20138.217952222218,45000.215424101494,245.44142129631018,877.987425000005,16.0,1200.0,10800.0
2025-03-03,54774.213845210776,54200.810561711274,50380.431588725114,3820.378972986158,1910.189486493079,971.301955340003,53261.923030558195,1512.2908146525822,388.90854500002405,5688.96368666668,87027.05901666667,81843.5561341152,23822.91417078187,19296.56047833332,43119.47464911519,5929.307457551456,745.804575000005,42.0,1200.0,10800.0
2025-03-04,52069.4722346655,48343.87129868479,48336.166219524785,7.705079160003161,3.8525395800015807,1869.2827988420345,50209.30155794682,1860.1706767186815,503.559110000017,6917.421015000015,78177.32439271604,80046.18671620678,23330.875848456788,18898.00943725,42228.88528570678,11.168400000004226,1880.0307234907473,20.0,1200.0,10800.0
2025-03-05,50820.84090678236,50551.96198241945,47268.74887717858,3283.2131052408718,1641.6065526204359,5.248073970837345,48915.60350376985,1905.2374030125047,426.4187216666674,7139.889986666665,81836.81479639918,77256.83184017222,23225.733027222213,18812.843752049997,42038.57677927221,4583.625464560296,3.642508333339123,38.0,1200.0000000000011,10800.0
2025-03-06,49221.89924589808,47201.376104885574,46945.705859631686,255.6702452538874,127.8351226269437,716.7530754116398,47790.29405767027,1431.6051882278107,390.153007777784,6801.2349994444485,76789.36531775905,76893.92843636282,23906.27497208504,19364.082727388883,43270.35769947393,499.74703055555284,604.3101491593268,18.0,1200.0,10800.0
2025-03-07,20076.658317637066,18911.011498507683,17996.288422613623,914.7230758940599,457.36153794702994,1.4068746168049984e-14,18453.64996056065,1623.0083570764116,435.84418944444974,11052.245494311115,35988.62423217421,34805.05690259259,17191.42314592592,13925.0527482,31116.47589412592,1183.567329581623,1.4210854715202004e-14,17.0,1200.0,10800.0
2025-03-08,19353.43859096315,16786.737929842267,16786.737929842264,9.269413681067817e-13,4.634706840533909e-13,773.3981336641752,17560.13606350644,1793.3025274567094,508.72540555556765,11634.851112777784,32059.709685761314,33198.07158764745,15835.823054869687,12827.01667444445,28662.83972931414,9.521272659185342e-13,1138.361901886138,5.0,1200.0,10798.85318827161
2025-03-09,48101.506343633926,47848.207758654935,43855.117069759515,3993.0906888954187,1996.5453444477093,8.807667150006113,45860.470081357234,2241.03626227669,606.5895611111147,4518.662026111112,78184.47734657064,71592.46621653634,22878.258165980802,18531.389114444453,41409.647280425255,6598.1242300343,6.113100000006796,38.0,1200.0,10800.0
2025-03-10,50082.011632340626,45484.80253600533,45445.74445229532,39.05808371000515,19.529041855002575,1507.9318818180643,46973.20537596839,3108.8062563722337,819.3340950000022,4521.628473333331,74902.6324898,76223.33810157236,23573.536438100145,19094.564514861122,42668.10095296127,69.22508888889743,1389.9307006612507,25.0,1200.0,10800.0
2025-03-11,48200.232493727104,40589.670415218585,40589.67041521857,1.0120098181687354e-11,5.060049090843677e-12,5016.253739934943,45605.92415515352,2594.308338573581,613.3183972222182,5082.110967222215,66626.23211463648,72552.83242558477,21816.430292551435,17671.30853696667,39487.73882951811,1.531930138298776e-11,5926.600310948294,19.0,1200.0,10800.0
2025-03-12,46781.99985472664,46553.52633935913,42784.333708475744,3769.192630883386,1884.596315441693,1.7345655578537845e-12,44668.93002391743,2113.0698308092033,607.0376877777862,4164.656034444445,76010.49630920816,70177.7174979218,22024.025532921813,17839.46068166667,39863.48621458848,5832.778811286365,2.7284841053187847e-12,39.0,1200.0,10800.0
2025-03-13,50562.24850081321,46082.05850878747,45356.36045059697,725.6980581905043,362.84902909525215,1317.756285124854,47036.965764817076,3525.2827359961398,759.0698227777835,5010.119081111115,75854.59056757201,76170.61593920576,23020.783583539105,18646.834702666678,41667.61828620578,972.3893773888935,1288.4147490226387,24.0,1200.0,10800.0
2025-03-14,19149.00598646394,16121.573833658797,16121.573833658797,2.4306245904881506e-14,1.2153122952440753e-14,527.8100206179238,16649.383854276723,2499.6221321872213,693.2183933333337,13343.125698333331,31172.013953559665,31630.606906337445,15533.02105967078,12581.747058333332,28114.76811800411,5.684341886080802e-14,458.59295277778244,15.0,1200.0,10799.999999999998
2025-03-15,18644.15141877631,16087.533096723811,16087.533096723811,2.1935875338385814e-14,1.0967937669192907e-14,613.3669469741641,16700.900043697973,1943.2513750783341,475.2693450000004,8459.768278107,31406.492686625515,31864.46100329218,15557.036685185181,12601.199714999999,28158.236400185182,5.684341886080802e-14,457.9683166666656,12.0,1200.0000000000014,10800.0
2025-03-16,47287.122275665126,44941.59831006348,44506.638134434885,434.96017562859396,217.48008781429698,850.403154948393,45574.52137719757,1712.6008984675534,436.41610388890456,6649.754147222235,73472.73845969136,73851.47714098368,22563.643145528127,18276.550947877782,40840.19409340591,573.1652680521156,951.9039493444368,27.0,1200.0000000000005,10800.0
2025-03-17,45029.909829239325,41412.700047253675,39035.82444066041,2376.8756065932585,1188.4378032966292,1042.3041972281208,41266.56644118517,3763.3433880541543,834.9174549999991,4526.804404999998,69439.49943758792,65634.63086814815,21497.961148148144,17413.348530000003,38911.30967814814,4718.168398733332,913.2998292935547,32.0,1200.0,10800.0
2025-03-18,47787.67219413165,47608.84569646955,43093.25597310639,4515.589723363162,2257.794861681581,1.8480577068658022e-12,45351.05083478797,2436.621359343679,601.1741088889024,6475.633477222235,77693.21154333332,71143.66135909465,21806.54837242801,17663.30418166669,39469.852554094694,6549.550184238676,1.3926637620897964e-12,43.0,1200.0,10800.0
2025-03-19,45280.20674443877,39610.2520669949,39610.2520669949,1.947296368598472e-12,9.73648184299236e-13,3810.7748174427556,43421.02688443766,1859.1798600011168,453.30660333333304,6082.641411666665,64886.05070506173,69293.58705820987,22098.849209876542,17900.06786,39998.91706987654,4.092726157978177e-12,4407.536353148151,25.0,1200.0,10800.0
2025-03-20,47804.85762265572,44906.79029447982,41562.01687065065,3344.7734238291696,1672.3867119145848,730.7416940710066,43965.14527663624,3839.71234601948,1120.521136111116,3605.5398511111134,73410.38406554183,68843.6044742181,21840.123995884773,17690.50043666667,39530.62443255144,5177.219686323739,610.440095000005,38.0,1200.0,10800.0
2025-03-21,18105.264247357038,15764.349579365164,15461.18668983033,303.1628895348335,151.58144476741674,154.4890874773268,15767.257222075074,2338.007025281965,679.8902227777838,15952.778461666665,30361.89496977366,30123.406733662545,14826.60155144033,12009.547256666665,26836.148808106995,364.7774316666671,126.28919555555022,17.0,1200.0,10800.0
2025-03-22,18489.324668887857,16908.23915002288,16908.23915002288,9.124221378442599e-14,4.5621106892212995e-14,214.52155390333968,17122.760703926222,1366.563964961636,574.887420555549,14239.074640555551,32110.996918786008,32433.827627119343,15202.320563786005,12313.879656666664,27516.20022045267,1.9895196601282805e-13,322.83070833333534,6.0,1200.0,10799.999999999998
2025-03-23,46374.50744881361,45565.051345599335,42176.98291936516,3388.068426234181,1694.0342131170905,1.3868884707335384e-12,43871.01713248225,2503.49031633136,589.5909238888869,8098.4081288888765,75042.69376831962,70359.91760333332,21480.946833333328,17399.566935000003,38880.51376833333,4682.776164986308,2.0463630789890885e-12,34.0,1200.0,10800.0
2025-03-24,44051.77802806765,42649.59533382882,40784.58845716263,1865.0068766661866,932.5034383330933,751.1213636200113,42468.213259115735,1583.5647689519178,481.6152655555502,6527.643508888879,70723.29499105623,68234.09149405349,22050.3471090535,17860.781158333335,39911.12826738683,3101.802799780529,612.5993027777861,41.0,1200.0,10800.0
2025-03-25,47000.75408233248,47402.38471008648,41393.45070641098,6008.934003675502,3004.467001837751,6.923623277086301,44404.841331525815,2595.9127508066667,736.7834400000006,4201.194384999986,77822.76646414265,68522.90283253085,21622.985197530867,17514.618010000002,39137.60320753087,9303.562839945142,3.699208333335548,50.0,1200.0,10800.0
2025-03-26,42153.04732046657,40811.384671117616,38798.19186952292,2013.1928015947003,1006.5964007973502,1160.9250717926654,40965.71334211293,1187.3339783536337,374.09706777778626,6387.713462777785,67671.85855417009,65707.94366462962,21588.275629629632,17486.50326,39074.77888962963,2954.9874500960223,991.0725605555572,31.0,1200.0,10800.0
2025-03-27,44876.27687672229,43735.461473520874,40333.299108319225,3402.162365201654,1701.081182600827,2.7355781639926136e-12,42034.38029092005,2841.896585802236,742.3936999999984,4855.896376666662,71796.07796070645,66943.14841994512,21645.558648834012,17532.90250555555,39178.461154389566,4852.929540761324,4.320099833421409e-12,44.0,1200.0,10800.0
2025-03-28,16983.01467579958,16053.258261742008,16000.565998314845,52.69226342716227,26.346131713581133,1.0368282232775528e-12,16026.912130028428,956.102545771149,266.7645094444505,17725.85664444445,31317.73134796982,31262.86297224965,15694.157564471869,12712.267627222214,28406.425191694085,54.868375720166526,7.105427357601002e-13,5.0,1200.0,10800.0
2025-03-29,16509.93367015437,14983.303354009671,14983.30335400967,8.294136932818219e-13,4.1470684664091097e-13,675.3186431408333,15658.621997150503,851.3116730038645,199.93560222221706,19919.033358333334,29740.57832944445,30244.610979444453,14833.174333333336,12014.87121,26848.045543333334,9.094947017729282e-13,504.03265000000124,12.0,1200.0,10800.0
2025-03-30,44648.058891210305,42376.59309219529,37553.22073195589,4823.372360239404,2411.686180119702,4.663576191887842e-12,39964.906912075596,4683.151979134706,1081.5541350000008,4094.294645000003,70598.3021576406,62429.601377736624,21427.58351440329,17356.34264666667,38783.92616106996,8168.700779903985,7.389644451905042e-12,42.0,1200.0,10800.0
2025-03-31,41870.99106352791,36951.93023712414,36951.930237124136,4.3272677885397575e-12,2.1636338942698787e-12,3318.9808060885016,40270.91104321264,1600.0800203152685,429.7074883333332,5058.6390533333315,61240.21903831275,65664.57668277092,21496.07956721537,17411.82444944445,38907.90401665982,9.492850949754938e-12,4424.357644458167,22.0,1200.0,10800.0
2025-04-01,45612.84844604188,44846.40148371073,42089.98601685459,2756.415466856139,1378.2077334280696,198.2445539506286,43666.43830423329,1946.4101418085825,557.615915555551,7214.91889055555,75137.83391846364,70884.5851996679,21149.6380245679,17131.2067999,38280.844824467895,4429.042065740199,175.7933469444476,26.0,1200.0,10800.0
2025-04-02,45161.03875062624,42858.79834240817,42524.10645459574,334.69188781242445,167.34594390621223,206.3420831279625,42897.79448162991,2263.2442689963245,553.2481027777651,7080.148039444429,71444.64713666667,71000.71928020404,21255.177597565154,17216.693854027773,38471.87145159293,640.5423291015153,196.6144726388947,20.0,1200.0,10800.0
2025-04-03,43964.63930541886,44482.741850386235,40486.15482753482,3996.5870228514223,1998.2935114257111,6.662617124675307e-13,42484.44833896053,1480.1909664583295,408.55460499999907,7774.32458166666,73122.93921100823,67391.14549174896,21904.44902674897,17742.603711666667,39647.05273841564,5731.793719259265,9.094947017729282e-13,42.0,1200.0,10800.0
2025-04-04,16705.641502880142,14656.248171316813,14653.305180436317,2.942990880495446,1.471495440247723,64.66657189583289,14719.443247772397,1986.198255107744,462.16195888888353,20466.827319999997,29152.67725844307,29195.729189554186,14527.691202331956,11767.429873888885,26295.121076220843,3.5423772222167145,46.594308333333174,8.0,1200.0,10800.0
2025-04-05,19187.79449656232,14509.681184025883,14509.681184025882,1.6491298993059898e-12,8.245649496529949e-13,265.7952127810726,14775.476396806956,4412.3180997553645,1055.5686766666818,15386.128150000011,28805.273878731146,29022.73357067558,13937.148407064484,11289.09020972223,25226.238616786715,1.7053025658242404e-12,217.45969194443535,9.0,1200.000000000001,10800.0
2025-04-06,42167.65378914913,41322.213802531776,38861.822031616495,2460.3917709152865,1230.1958854576433,1026.318666295001,41118.336583369135,1049.3172057799945,267.7486383333334,7850.344779999993,69880.9853063786,66114.02369592592,21691.319759259255,17569.969005000003,39261.28876425926,4514.165260452685,747.2036500000031,41.0,1200.0,10800.0
2025-04-07,39926.08195423033,36201.541801445164,36180.62636393016,20.91543751500037,10.457718757500185,2038.4221748023872,38229.50625749005,1696.5756967402792,462.6964783333341,6547.898440000001,61330.051369999994,63211.006728292174,20437.29140329218,16554.20603666667,36991.49743995885,44.86365833333386,1925.8190166255154,24.0,1200.0,10800.0
2025-04-08,43275.92091162893,42612.89302159509,39325.71589284672,3287.1771287483753,1643.5885643741876,91.37965485416908,41060.684112075076,2215.2367995538525,439.3206061111038,7621.625821111103,70799.21597537037,65607.91129685185,21433.748851851848,17361.336570000003,38795.08542185185,5254.314570185196,63.009891666671535,40.0,1200.0,10800.0
2025-04-09,44068.67304829801,41535.84193025615,41451.53973058949,84.30219966666581,42.15109983333291,1209.541457113495,42703.23228753632,1365.4407607616934,330.11837444444825,7640.0329994444455,69565.8952989506,70704.45644463107,22422.264313847725,18162.034094216662,40584.29840806439,127.7306055555564,1266.291751236005,24.0,1200.0,10800.0
2025-04-10,43158.8076796327,41075.39237276357,39633.8855912088,1441.5067815547734,720.7533907773867,630.5083739637564,40985.147355949935,2173.6603236827614,466.5582838888908,9107.024902222218,67862.47902213992,67103.8786645336,21067.232348422487,17064.45820222222,38131.69055064471,1615.1208937174401,856.5205361111202,26.0,1200.0,10800.0
2025-04-11,17689.03323900947,13552.485694331432,13552.485694331432,0.0,0.0,317.2803459683372,13869.766040299768,3819.267198709703,915.4203705555502,20663.87991555555,27372.399697990393,27621.218689657064,13453.20497187928,10897.096027222215,24350.300999101495,0.0,248.81899166666923,12.0,1200.0,10800.0
