template_date,total_cost,planned_purchase_cost,fulfilled_normal_purchase_cost,cancelled_purchase_principal,downward_penalty,upward_adjustment_cost,regular_purchase_cost,emergency_purchase_cost,emergency_energy,spill_energy,planned_grid_energy,final_grid_energy,total_charge,total_discharge,storage_throughput,adjust_down_energy,adjust_up_energy,adjustment_count,soc_min,soc_max
2025-02-01,20893.89853171079,20801.29256437251,19831.281320284612,970.0112440879003,485.00562204395015,8.251102201484174e-12,20316.28694232857,577.6115893822227,119.13436333333317,8107.5616,48125.41388401235,46223.20908234568,20297.922345679013,16441.317099999997,36739.239445679006,1902.2048016666706,6.792788553866558e-12,24.0,1200.000000000001,10800.0
2025-02-02,66499.36231317912,66515.00453240082,65240.949273779916,1274.0552586209135,637.0276293104567,345.01998685211464,66222.99688994249,276.3654232366373,71.84152222221678,10091.873977222212,94474.06246041151,93063.69261890945,24670.43402057612,19983.051556666658,44653.485577242776,1635.1290887243022,224.7592472222438,36.0,1200.0,10800.0
2025-02-03,68074.9839473741,68526.92682185826,65322.7273785016,3204.1994433566574,1602.0997216783287,1.6884541764738968e-12,66924.82710017993,1150.156847194164,221.5947800000006,7328.018238333328,95557.13097082304,92029.85987204732,24771.15901954732,20064.638805833332,44835.79782538065,3527.2710987757237,9.094947017729282e-13,46.0,1200.0,10800.0
2025-02-04,71117.80647821091,71298.35560836553,68518.7891902196,2779.566418145938,1389.783209072969,395.2225244400095,70303.79492373258,814.0115544783387,241.91575666666787,10069.316274999996,98421.04273109738,95557.95931333333,23872.080499999996,19336.385205000002,43208.465705,3112.9739760973966,249.89055833333975,43.0,1200.0,10800.0
2025-02-05,68934.62028904042,65951.09142807395,65859.3712643406,91.720163733338,45.860081866669,1709.538024156727,67614.769370364,1319.8509186764213,257.2662361111173,8386.806127777776,92211.28831556927,93429.00710929354,23952.84114540467,19401.801327777783,43354.64247318245,110.39741666667669,1328.1162103909508,23.0,1200.0,10800.0
2025-02-06,69599.6903316572,71359.88790087221,66467.89389503778,4891.994005834442,2445.997002917221,5.557018312174477e-12,68913.890897955,685.7994337021984,159.79330388888414,8503.501470555548,98622.21268333333,93294.51054696158,24630.23305418382,19950.4887738889,44580.721828072725,5327.702136371744,3.979039320256561e-12,46.0,1200.0000000000002,10800.0
2025-02-07,20227.961536677612,20204.92688215475,19044.3100790044,1160.6168031503482,580.3084015751741,0.0,19624.618480579575,603.343056098038,123.32703722221697,9684.899107222218,47855.703540845476,45313.80057339691,20771.308965246913,16824.76026185,37596.069227096916,2541.9029674485605,0.0,24.0,1200.000000000001,10800.0
2025-02-08,19028.43469930403,15717.297551300286,15717.297551300286,1.979287844733335e-14,9.896439223666676e-15,1150.3315953165015,16867.629146616786,2160.8055526872454,567.943373333334,4724.350055000001,37806.524798909464,39408.55401890946,19342.023353909462,15667.038916666666,35009.062270576134,5.684341886080802e-14,1602.0292200000013,21.0,1200.0,10800.0
2025-02-09,65984.23045190981,63728.67794617412,63139.70439403843,588.9735521356915,294.48677606784577,815.7957512255168,64249.986921331794,1734.2435305780182,364.60007722221616,6346.216598888882,90085.62730674897,90037.53194780453,23686.83803230452,19186.338806166666,42873.17683847118,617.268364750012,569.1730058055659,34.0,1200.0,10800.0
2025-02-10,60471.842560894496,59233.28619202416,56339.18620655368,2894.0999854704846,1447.0499927352423,125.03207997167344,57911.2682792606,2560.5742816338975,727.2080249999998,5049.933598333333,86679.43202333333,83042.01327956104,23119.21319067216,18726.56268444445,41845.77587511661,3725.8223521056266,88.40360833334091,43.0,1200.0,10800.0
2025-02-11,61469.14250728094,60052.56867672677,56434.75910513989,3617.809571586877,1808.9047857934386,5.224211463428219e-12,58243.663890933334,3225.4786163476056,638.7072211111333,3628.2469377778048,86459.39747419753,82427.94602394445,22198.99582777778,17981.18662050001,40180.182448277796,4031.4514502530915,7.275957614183426e-12,34.0,1200.0,10800.0
2025-02-12,60734.513513851765,59986.304770004215,56254.90735540546,3731.3974145987527,1865.6987072993763,5.037506412008952e-12,58120.60606270484,2613.907451146923,541.3572772222171,3658.613998888882,87094.65021661179,82793.440472,23207.61763333333,18798.170283,42005.787916333335,4301.2097446118,5.4001247917767614e-12,48.0,1200.0,10800.0
2025-02-13,57924.37901014876,55166.83078206749,52880.80720874193,2286.023573325555,1143.0117866627775,1112.1489203973847,55135.967915802095,2788.4110943466662,623.2826066666678,4972.70007166667,82221.30486557614,80116.92466485596,23358.0415781893,18920.013678333333,42278.05525652263,2977.633518333338,873.25331761317,43.0,1200.0000000000002,10800.0
2025-02-14,18806.144671125556,15697.07408899641,15697.07408899641,6.097593541198876e-14,3.048796770599438e-14,677.8490372041684,16374.92312620058,2431.221544924978,708.7427722222172,5972.276167472214,37984.162580884775,38712.2824892181,19194.461020884773,15547.513426916665,34741.97444780144,1.1368683772161603e-13,728.1199083333322,16.0,1200.0000000000002,10800.0
2025-02-15,19482.7377362843,16798.48215830072,16798.48215830072,5.392735147324856e-14,2.696367573662428e-14,107.90706732300332,16906.389225623723,2576.3485106605767,840.90904444445,6841.728955894455,39081.742335226336,39283.58870133745,21066.723104670793,17064.045714783344,38130.76881945413,6.394884621840902e-14,201.84636611111654,1.0,1200.0,10797.8745
2025-02-16,63414.298396276165,60872.41866814963,55357.966537780325,5514.4521303693045,2757.2260651846523,3.2823834317241564e-12,58115.192602964984,5299.10579331118,1149.654217222235,2919.916027222233,88353.13746554869,81607.28089921811,23471.79099588477,19012.150706666667,42483.941702551434,6745.856566330589,1.9326762412674725e-12,46.0,1200.0,10800.0
2025-02-17,60121.5792590665,59759.017893207434,53030.89177007272,6728.126123134713,3364.0630615673567,5.700024985344498e-12,56394.954831640076,3726.6244274264186,805.370372777785,4615.082909444448,88185.75848828531,79525.30360067215,23851.20296844994,19319.474404444452,43170.67737289439,8660.454887613168,4.092726157978177e-12,40.0,1200.0,10800.0
2025-02-18,58448.13192810523,52372.450335291534,52372.45033529153,6.03338605742465e-12,3.016693028712325e-12,2256.0256701651383,54628.476005456665,3819.655922648558,835.6654644444344,5175.150022777766,78985.16191419752,81071.43056402812,24423.99002997257,19783.431924277786,44207.421954250356,9.066525308298878e-12,2086.2686498305957,26.0,1200.0,10800.0
2025-02-19,57326.034698872434,52920.23118062319,52694.184401154605,226.0467794685854,113.0233897342927,1067.9474190287613,53875.155209917655,3450.8794889547758,934.5253905555682,3251.270860555568,79126.67563031666,79621.03448862929,23289.2685191015,18864.307500472216,42153.57601957372,298.67696324998496,793.03582156261,42.0,1200.0,10800.0
2025-02-20,58454.769634322125,55190.42751326522,52634.61128323131,2555.816230033913,1277.9081150169566,297.0585653600097,54209.57796360827,4245.191670713852,874.5876822222175,4240.067923888883,81888.90871666666,78644.04971578662,22554.92144273662,18269.486368616665,40824.40781135328,3446.002192546712,201.1431916666743,45.0,1200.0,10800.0
2025-02-21,17352.93282412543,15108.534950952666,15108.534950952666,8.897700354282279e-14,4.4488501771411397e-14,134.877813738249,15243.412764690915,2109.5200594345138,674.9264699055727,7351.059298333346,35615.60769481481,35748.26344981481,18483.51590203703,14971.647880649994,33455.16378268703,1.1368683772161603e-13,132.6557550000001,13.0,1200.0,10800.0
2025-02-22,18092.798053138562,15572.20529051501,15408.438717321402,163.7665731936086,81.8832865968043,47.22070876812723,15537.542712686332,2555.2553404522287,728.1097943055548,5313.639960000007,36218.48872954732,35953.43762682511,18542.86611121398,15019.721550083328,33562.58766129731,311.6665305555505,46.61542783333525,8.0,1200.0,10800.0
2025-02-23,57429.792703973326,54661.75485282492,52262.87665185301,2398.8782009719075,1199.4391004859538,708.6156758193448,54170.931428158314,3258.8612758150125,763.5205683333354,4238.505813333333,81844.44592927983,79358.14176649519,22901.595902606296,18550.292681111103,41451.8885837174,2946.736937654326,460.43277486968884,41.0,1200.0,10800.0
