period,baseline,template_date,template_slot,interval_start,interval_end,decision_time,level_bound_hit_count,load_actual_kwh,pv_actual_kwh,price_actual,price_pred,grid_plan_kwh,grid_emergency_kwh,charge_bus_kwh,discharge_bus_kwh,spill_kwh,soc_before_kwh,soc_after_kwh,regular_purchase_cost,emergency_purchase_cost,realized_total_cost
formal_output,Q4_2_NOSTORAGE,2025-02-01,1,2025-02-01 00:10:00,2025-02-01 00:20:00,2025-02-01 00:00:00,0,422.0304,0.0,0.3281,0.41682379034971156,469.51325999999995,0.0,0.0,0.0,47.48285999999996,1200.0,1200.0,154.047300606,0.0,154.047300606
formal_output,Q4_2_NOSTORAGE,2025-02-01,2,2025-02-01 00:20:00,2025-02-01 00:30:00,2025-02-01 00:00:00,0,415.4073,0.0,0.3257,0.4116165627342648,461.7750966666666,0.0,0.0,0.0,46.36779666666661,1200.0,1200.0,150.40014898433333,0.0,150.40014898433333
formal_output,Q4_2_NOSTORAGE,2025-02-01,3,2025-02-01 00:30:00,2025-02-01 00:40:00,2025-02-01 00:00:00,0,410.7167,0.0,0.3041,0.4098608552842116,457.755,0.0,0.0,0.0,47.03829999999999,1200.0,1200.0,139.2032955,0.0,139.2032955
formal_output,Q4_2_NOSTORAGE,2025-02-01,4,2025-02-01 00:40:00,2025-02-01 00:50:00,2025-02-01 00:00:00,0,430.2948,0.0,0.3126,0.40914997494939126,494.94278333333324,0.0,0.0,0.0,64.64798333333323,1200.0,1200.0,154.71911406999996,0.0,154.71911406999996
formal_output,Q4_2_NOSTORAGE,2025-02-01,5,2025-02-01 00:50:00,2025-02-01 01:00:00,2025-02-01 00:00:00,0,424.4106,0.0,0.3286,0.41835739085366536,511.57258666666667,0.0,0.0,0.0,87.16198666666668,1200.0,1200.0,168.10275197866667,0.0,168.10275197866667
formal_output,Q4_2_NOSTORAGE,2025-02-01,6,2025-02-01 01:00:00,2025-02-01 01:10:00,2025-02-01 00:00:00,0,406.0517,0.0,0.3438,0.4275278843590952,504.6783333333333,0.0,0.0,0.0,98.6266333333333,1200.0,1200.0,173.50841099999997,0.0,173.50841099999997
formal_output,Q4_2_NOSTORAGE,2025-02-01,7,2025-02-01 01:10:00,2025-02-01 01:20:00,2025-02-01 00:00:00,0,436.7502,0.0,0.3704,0.415643567802515,513.1522533333333,0.0,0.0,0.0,76.4020533333333,1200.0,1200.0,190.07159463466667,0.0,190.07159463466667
formal_output,Q4_2_NOSTORAGE,2025-02-01,8,2025-02-01 01:20:00,2025-02-01 01:30:00,2025-02-01 00:00:00,0,451.7977,0.0,0.3746,0.4054575677459791,506.35368333333327,0.0,0.0,0.0,54.555983333333245,1200.0,1200.0,189.68008977666665,0.0,189.68008977666665
formal_output,Q4_2_NOSTORAGE,2025-02-01,9,2025-02-01 01:30:00,2025-02-01 01:40:00,2025-02-01 00:00:00,0,446.08,0.0,0.3606,0.413082189578263,497.6576666666667,0.0,0.0,0.0,51.577666666666744,1200.0,1200.0,179.45535460000002,0.0,179.45535460000002
formal_output,Q4_2_NOSTORAGE,2025-02-01,10,2025-02-01 01:40:00,2025-02-01 01:50:00,2025-02-01 00:00:00,0,471.7663,0.0,0.3582,0.4303681555695728,524.5926333333333,0.0,0.0,0.0,52.82633333333331,1200.0,1200.0,187.90908126,0.0,187.90908126
formal_output,Q4_2_NOSTORAGE,2025-02-01,11,2025-02-01 01:50:00,2025-02-01 02:00:00,2025-02-01 00:00:00,0,448.026,0.0,0.3041,0.42611349465451637,522.2951733333333,0.0,0.0,0.0,74.2691733333333,1200.0,1200.0,158.82996221066665,0.0,158.82996221066665
formal_output,Q4_2_NOSTORAGE,2025-02-01,12,2025-02-01 02:00:00,2025-02-01 02:10:00,2025-02-01 00:00:00,0,397.4033,0.0,0.2537,0.4086769860729314,528.6353333333333,0.0,0.0,0.0,131.23203333333328,1200.0,1200.0,134.11478406666663,0.0,134.11478406666663
formal_output,Q4_2_NOSTORAGE,2025-02-01,13,2025-02-01 02:10:00,2025-02-01 02:20:00,2025-02-01 00:00:00,0,434.0906,0.0,0.3346,0.4176572136097092,522.0237566666665,0.0,0.0,0.0,87.93315666666649,1200.0,1200.0,174.66914898066662,0.0,174.66914898066662
formal_output,Q4_2_NOSTORAGE,2025-02-01,14,2025-02-01 02:20:00,2025-02-01 02:30:00,2025-02-01 00:00:00,0,490.5609,0.0,0.3971,0.43696773168570663,545.17553,0.0,0.0,0.0,54.61462999999998,1200.0,1200.0,216.489202963,0.0,216.489202963
formal_output,Q4_2_NOSTORAGE,2025-02-01,15,2025-02-01 02:30:00,2025-02-01 02:40:00,2025-02-01 00:00:00,0,503.22,0.0,0.367,0.4438483725781309,535.4833333333333,0.0,0.0,0.0,32.26333333333332,1200.0,1200.0,196.52238333333332,0.0,196.52238333333332
formal_output,Q4_2_NOSTORAGE,2025-02-01,16,2025-02-01 02:40:00,2025-02-01 02:50:00,2025-02-01 00:00:00,0,474.0728,0.0,0.3185,0.4346768469236316,514.4647699999998,0.0,0.0,0.0,40.391969999999844,1200.0,1200.0,163.85702924499995,0.0,163.85702924499995
formal_output,Q4_2_NOSTORAGE,2025-02-01,17,2025-02-01 02:50:00,2025-02-01 03:00:00,2025-02-01 00:00:00,0,461.3844,0.0,0.3285,0.4485160715112099,530.20038,0.0,0.0,0.0,68.81597999999997,1200.0,1200.0,174.17082483000002,0.0,174.17082483000002
formal_output,Q4_2_NOSTORAGE,2025-02-01,18,2025-02-01 03:00:00,2025-02-01 03:10:00,2025-02-01 00:00:00,0,476.9417,0.0,0.3772,0.4754047648950982,541.3283333333331,0.0,0.0,0.0,64.38663333333312,1200.0,1200.0,204.18904733333326,0.0,204.18904733333326
formal_output,Q4_2_NOSTORAGE,2025-02-01,19,2025-02-01 03:10:00,2025-02-01 03:20:00,2025-02-01 00:00:00,0,483.3995,0.0,0.3815,0.4667390815287576,545.0774466666664,0.0,0.0,0.0,61.67794666666646,1200.0,1200.0,207.94704590333325,0.0,207.94704590333325
formal_output,Q4_2_NOSTORAGE,2025-02-01,20,2025-02-01 03:20:00,2025-02-01 03:30:00,2025-02-01 00:00:00,0,486.6019,0.0,0.3822,0.45591808270762485,540.0665066666666,0.0,0.0,0.0,53.464606666666555,1200.0,1200.0,206.41341884799994,0.0,206.41341884799994
formal_output,Q4_2_NOSTORAGE,2025-02-01,21,2025-02-01 03:30:00,2025-02-01 03:40:00,2025-02-01 00:00:00,0,498.8483,0.0,0.3962,0.45760489976188323,538.8696666666666,0.0,0.0,0.0,40.02136666666661,1200.0,1200.0,213.50016193333332,0.0,213.50016193333332
formal_output,Q4_2_NOSTORAGE,2025-02-01,22,2025-02-01 03:40:00,2025-02-01 03:50:00,2025-02-01 00:00:00,0,518.3097,0.0,0.3879,0.45389667919433796,526.20491,0.0,0.0,0.0,7.89521000000002,1200.0,1200.0,204.11488458900004,0.0,204.11488458900004
formal_output,Q4_2_NOSTORAGE,2025-02-01,23,2025-02-01 03:50:00,2025-02-01 04:00:00,2025-02-01 00:00:00,0,509.1335,0.0,0.3405,0.4561004682969984,543.1417566666667,0.0,0.0,0.0,34.008256666666625,1200.0,1200.0,184.93976814500002,0.0,184.93976814500002
formal_output,Q4_2_NOSTORAGE,2025-02-01,24,2025-02-01 04:00:00,2025-02-01 04:10:00,2025-02-01 00:00:00,0,483.6167,0.0,0.3164,0.46585597719010474,555.3586666666666,0.0,0.0,0.0,71.74196666666666,1200.0,1200.0,175.71548213333332,0.0,175.71548213333332
formal_output,Q4_2_NOSTORAGE,2025-02-01,25,2025-02-01 04:10:00,2025-02-01 04:20:00,2025-02-01 00:00:00,0,491.1868,0.0,0.3916,0.4699840959613171,545.5918566666664,0.0,0.0,0.0,54.40505666666644,1200.0,1200.0,213.65377107066658,0.0,213.65377107066658
formal_output,Q4_2_NOSTORAGE,2025-02-01,26,2025-02-01 04:20:00,2025-02-01 04:30:00,2025-02-01 00:00:00,0,504.6453,0.0,0.4109,0.46477472666118114,551.7023433333333,0.0,0.0,0.0,47.05704333333324,1200.0,1200.0,226.69449287566664,0.0,226.69449287566664
formal_output,Q4_2_NOSTORAGE,2025-02-01,27,2025-02-01 04:30:00,2025-02-01 04:40:00,2025-02-01 00:00:00,0,505.5783,0.0,0.361,0.4630514354859178,577.2059999999999,0.0,0.0,0.0,71.62769999999989,1200.0,1200.0,208.37136599999997,0.0,208.37136599999997
formal_output,Q4_2_NOSTORAGE,2025-02-01,28,2025-02-01 04:40:00,2025-02-01 04:50:00,2025-02-01 00:00:00,0,503.231,0.0,0.3799,0.4789981124780717,576.3750833333332,0.0,0.0,0.0,73.14408333333324,1200.0,1200.0,218.9648941583333,0.0,218.9648941583333
formal_output,Q4_2_NOSTORAGE,2025-02-01,29,2025-02-01 04:50:00,2025-02-01 05:00:00,2025-02-01 00:00:00,0,502.847,0.0002,0.4094,0.4763335373969672,581.4273933333334,0.0,0.0,0.0,78.58059333333341,1200.0,1200.0,238.0363748306667,0.0,238.0363748306667
formal_output,Q4_2_NOSTORAGE,2025-02-01,30,2025-02-01 05:00:00,2025-02-01 05:10:00,2025-02-01 00:00:00,0,499.6417,0.0,0.4052,0.4594952195614841,571.8389999999999,0.0,0.0,0.0,72.19729999999993,1200.0,1200.0,231.70916279999997,0.0,231.70916279999997
formal_output,Q4_2_NOSTORAGE,2025-02-01,31,2025-02-01 05:10:00,2025-02-01 05:20:00,2025-02-01 00:00:00,0,488.7836,0.0,0.3896,0.46940045921713663,563.1363133333333,0.0,0.0,0.0,74.35271333333333,1200.0,1200.0,219.39790767466667,0.0,219.39790767466667
formal_output,Q4_2_NOSTORAGE,2025-02-01,32,2025-02-01 05:20:00,2025-02-01 05:30:00,2025-02-01 00:00:00,0,498.5188,0.0033,0.3908,0.47905812978918855,569.0311633333332,0.0,0.0,0.0,70.51566333333321,1200.0,1200.0,222.3773786306666,0.0,222.3773786306666
formal_output,Q4_2_NOSTORAGE,2025-02-01,33,2025-02-01 05:30:00,2025-02-01 05:40:00,2025-02-01 00:00:00,0,529.2233,0.0,0.3821,0.4511175821193243,591.832,0.0,0.0,0.0,62.6087,1200.0,1200.0,226.1390072,0.0,226.1390072
formal_output,Q4_2_NOSTORAGE,2025-02-01,34,2025-02-01 05:40:00,2025-02-01 05:50:00,2025-02-01 00:00:00,0,547.4103,0.0,0.3475,0.4130378179127943,607.8375066666665,0.0,0.0,0.0,60.42720666666651,1200.0,1200.0,211.2235335666666,0.0,211.2235335666666
formal_output,Q4_2_NOSTORAGE,2025-02-01,35,2025-02-01 05:50:00,2025-02-01 06:00:00,2025-02-01 00:00:00,0,531.2274,0.0462,0.5182,0.6065515290275599,590.4853566666666,0.0,0.0,0.0,59.304156666666586,1200.0,1200.0,305.98951182466664,0.0,305.98951182466664
formal_output,Q4_2_NOSTORAGE,2025-02-01,36,2025-02-01 06:00:00,2025-02-01 06:10:00,2025-02-01 00:00:00,0,510.9833,0.0,0.8102,0.9251639475796912,571.5503333333334,0.0,0.0,0.0,60.56703333333337,1200.0,1200.0,463.0700800666667,0.0,463.0700800666667
formal_output,Q4_2_NOSTORAGE,2025-02-01,37,2025-02-01 06:10:00,2025-02-01 06:20:00,2025-02-01 00:00:00,0,535.1872,0.0,0.8756,0.9952265222628027,571.6762533333332,0.0,0.0,0.0,36.48905333333323,1200.0,1200.0,500.55972741866657,0.0,500.55972741866657
formal_output,Q4_2_NOSTORAGE,2025-02-01,38,2025-02-01 06:20:00,2025-02-01 06:30:00,2025-02-01 00:00:00,0,533.9993,0.644,0.818,0.9720491540503361,579.29828,0.0,0.0,0.0,45.94298000000003,1200.0,1200.0,473.86599304,0.0,473.86599304
formal_output,Q4_2_NOSTORAGE,2025-02-01,39,2025-02-01 06:30:00,2025-02-01 06:40:00,2025-02-01 00:00:00,0,504.52,0.0,0.7708,0.9728446664142906,566.9566666666667,0.0,0.0,0.0,62.436666666666724,1200.0,1200.0,437.0101986666667,0.0,437.0101986666667
formal_output,Q4_2_NOSTORAGE,2025-02-01,40,2025-02-01 06:40:00,2025-02-01 06:50:00,2025-02-01 00:00:00,0,519.5537,0.0,0.7715,0.9572448884876165,577.2772766666667,0.0,0.0,0.0,57.723576666666645,1200.0,1200.0,445.36941894833336,0.0,445.36941894833336
formal_output,Q4_2_NOSTORAGE,2025-02-01,41,2025-02-01 06:50:00,2025-02-01 07:00:00,2025-02-01 00:00:00,0,566.415,14.9349,0.8181,0.9507858218314724,615.51037,0.0,0.0,0.0,64.03027,1200.0,1200.0,503.549033697,0.0,503.549033697
formal_output,Q4_2_NOSTORAGE,2025-02-01,42,2025-02-01 07:00:00,2025-02-01 07:10:00,2025-02-01 00:00:00,0,608.7917,56.75,0.8678,0.9549992553773967,619.4150000000001,0.0,0.0,0.0,67.37330000000009,1200.0,1200.0,537.5283370000001,0.0,537.5283370000001
formal_output,Q4_2_NOSTORAGE,2025-02-01,43,2025-02-01 07:10:00,2025-02-01 07:20:00,2025-02-01 00:00:00,0,617.214,102.656,0.864,0.9405154203402304,544.5932166666664,0.0,0.0,0.0,30.035216666666372,1200.0,1200.0,470.5285391999998,0.0,470.5285391999998
formal_output,Q4_2_NOSTORAGE,2025-02-01,44,2025-02-01 07:20:00,2025-02-01 07:30:00,2025-02-01 00:00:00,0,595.3965,147.4879,0.8237,0.9225873786022681,492.5618433333333,0.0,0.0,0.0,44.653243333333336,1200.0,1200.0,405.7231903536666,0.0,405.7231903536666
formal_output,Q4_2_NOSTORAGE,2025-02-01,45,2025-02-01 07:30:00,2025-02-01 07:40:00,2025-02-01 00:00:00,0,579.5367,190.1125,0.7654,0.8799841796427099,516.2027499999998,0.0,0.0,0.0,126.77854999999983,1200.0,1200.0,395.1015848499998,0.0,395.1015848499998
formal_output,Q4_2_NOSTORAGE,2025-02-01,46,2025-02-01 07:40:00,2025-02-01 07:50:00,2025-02-01 00:00:00,0,609.0004,231.3466,0.7258,0.8156953276838124,466.5870133333333,0.0,0.0,0.0,88.93321333333327,1200.0,1200.0,338.6488542773333,0.0,338.6488542773333
formal_output,Q4_2_NOSTORAGE,2025-02-01,47,2025-02-01 07:50:00,2025-02-01 08:00:00,2025-02-01 00:00:00,0,640.2367,279.0753,0.8697,1.0009833905858214,384.70339666666666,0.0,0.0,0.0,23.54199666666665,1200.0,1200.0,334.576544081,0.0,334.576544081
formal_output,Q4_2_NOSTORAGE,2025-02-01,48,2025-02-01 08:00:00,2025-02-01 08:10:00,2025-02-01 00:00:00,0,633.9417,334.0187,1.0783,1.3031594028411737,335.82608333333326,0.0,0.0,0.0,35.90308333333331,1200.0,1200.0,362.12126565833324,0.0,362.12126565833324
formal_output,Q4_2_NOSTORAGE,2025-02-01,49,2025-02-01 08:10:00,2025-02-01 08:20:00,2025-02-01 00:00:00,0,590.9107,388.6844,1.0448,1.289817287701733,291.24780666666646,0.0,0.0,0.0,89.02150666666643,1200.0,1200.0,304.29570840533313,0.0,304.29570840533313
formal_output,Q4_2_NOSTORAGE,2025-02-01,50,2025-02-01 08:20:00,2025-02-01 08:30:00,2025-02-01 00:00:00,0,568.5582,438.7656,0.9667,1.2055090629405478,232.50385333333332,0.0,0.0,0.0,102.71125333333327,1200.0,1200.0,224.76147501733334,0.0,224.76147501733334
formal_output,Q4_2_NOSTORAGE,2025-02-01,51,2025-02-01 08:30:00,2025-02-01 08:40:00,2025-02-01 00:00:00,0,574.2283,487.9437,0.9429,1.204764684817741,222.6288333333332,0.0,0.0,0.0,136.3442333333332,1200.0,1200.0,209.91672694999988,0.0,209.91672694999988
formal_output,Q4_2_NOSTORAGE,2025-02-01,52,2025-02-01 08:40:00,2025-02-01 08:50:00,2025-02-01 00:00:00,0,577.8523,541.8832,0.893,1.199997109245692,145.27940666666666,0.0,0.0,0.0,109.31030666666663,1200.0,1200.0,129.73451015333333,0.0,129.73451015333333
formal_output,Q4_2_NOSTORAGE,2025-02-01,53,2025-02-01 08:50:00,2025-02-01 09:00:00,2025-02-01 00:00:00,0,649.08,586.6261,0.9266,1.1922890145767824,126.7590866666668,0.0,0.0,0.0,64.30518666666671,1200.0,1200.0,117.45496970533345,0.0,117.45496970533345
formal_output,Q4_2_NOSTORAGE,2025-02-01,54,2025-02-01 09:00:00,2025-02-01 09:10:00,2025-02-01 00:00:00,0,737.1267,621.95,0.9995,1.1736917015509487,130.65841666666677,0.0,0.0,0.0,15.481716666666784,1200.0,1200.0,130.59308745833343,0.0,130.59308745833343
formal_output,Q4_2_NOSTORAGE,2025-02-01,55,2025-02-01 09:10:00,2025-02-01 09:20:00,2025-02-01 00:00:00,0,711.2534,665.4293,0.9415,1.1237965991709418,134.58627333333334,0.0,0.0,0.0,88.7621733333333,1200.0,1200.0,126.71297634333334,0.0,126.71297634333334
