template_date,total_cost,planned_purchase_cost,fulfilled_normal_purchase_cost,cancelled_purchase_principal,downward_penalty,upward_adjustment_cost,regular_purchase_cost,emergency_purchase_cost,emergency_energy,spill_energy,planned_grid_energy,final_grid_energy,total_charge,total_discharge,storage_throughput,adjust_down_energy,adjust_up_energy,adjustment_count,soc_min,soc_max
2025-02-01,20935.787945184275,20860.887589531587,19855.465122072506,1005.4224674590816,502.7112337295408,7.461994755431078e-12,20358.176355802054,577.6115893822214,119.13436333333283,8107.561599999999,48127.335771437654,46225.13096977099,20308.037542654314,16449.510409549996,36757.54795220431,1902.204801666679,7.787548383930698e-12,23.0,1200.000000000001,10800.0
2025-02-02,66481.8032060333,66488.60877064422,65232.226821244905,1256.3819493993117,628.1909746996558,345.019986852109,66205.43778279667,276.3654232366376,71.8415222222169,10091.873977222205,94491.07608,93067.0580710041,24688.146926337453,19997.399010333345,44685.545936670795,1648.777256218133,224.75924722223638,37.0,1200.0,10800.0
2025-02-03,67941.23229268771,68401.93932347438,65180.21156751271,3221.7277559616628,1610.8638779808314,6.870348556731187e-12,66791.07544549355,1150.1568471941555,221.5947799999989,7328.018238333326,95690.73162141975,92041.67299166665,24833.333333333332,20115.000000000004,44948.333333333336,3649.0586297530976,8.128608897095546e-12,47.0,1200.0,10800.0
2025-02-04,71162.68486296831,71335.78214004432,68556.00285622558,2779.7792838187447,1389.8896419093724,402.7808103550088,70348.67330848996,814.0115544783447,241.915756666671,10069.316274999994,98664.76649333333,95796.71019006171,25128.664061728396,20354.217890000007,45482.8819517284,3117.9468616049503,249.89055833334004,43.0,1200.0,10800.0
2025-02-05,68946.56248109166,65939.81577465439,65816.49573558771,123.32003906667006,61.66001953333503,1748.5558072941856,67626.71156241524,1319.8509186764252,257.2662361111179,8386.806127777785,92365.06741666666,93575.62071093965,24724.491680384097,20026.838261111116,44751.32994149521,148.9338500000046,1359.487144272994,24.0,1200.0,10800.0
2025-02-06,69755.95094254192,71509.22660383733,66631.07641384211,4878.150189995214,2439.075094997607,4.5402487103274326e-12,69070.15150883973,685.7994337021993,159.7933038888846,8503.50147055555,98622.21268333333,93336.6662616255,24852.10523662551,20130.205241666674,44982.31047829218,5285.546421707833,7.503331289626658e-12,46.0,1200.0,10800.0
2025-02-07,20062.065312112074,20039.172771191734,18878.27174083634,1160.9010303553928,580.4505151776964,0.0,19458.722256014036,603.343056098038,123.32703722221697,9684.899107222218,47942.20557304526,45400.302605596706,21226.582818930045,17193.532083333335,38420.114902263376,2541.902967448558,0.0,24.0,1200.0,10800.0
2025-02-08,18973.46823828749,15691.116059396993,15691.116059396993,3.128661774098873e-14,1.5643308870494366e-14,1121.54662620325,16812.662685600244,2160.8055526872454,567.943373333334,4724.350055,37806.524798909464,39408.55401890946,19342.023353909466,15667.038916666666,35009.062270576134,1.1368683772161603e-13,1602.0292200000013,21.0,1200.0,10800.0
2025-02-09,65962.29833791939,63720.440340215864,63113.79789397423,606.6424462416356,303.3212231208178,810.9356902463257,64228.054807341374,1734.2435305780234,364.60007722221707,6346.216598888888,90142.8952742524,90073.3522466413,23875.36592091907,19339.046395944446,43214.41231686351,638.7160334166703,569.1730058055662,35.0,1200.0000000000016,10800.0
2025-02-10,60523.291141711576,59311.03055952152,56388.38033967301,2922.6502198485105,1461.3251099242552,113.01141048042153,57962.71686007768,2560.5742816338934,727.2080249999979,5049.933598333325,86992.72231155007,83298.69643682701,24470.17717628257,19820.843512788888,44291.020689071454,3772.8332913897234,78.80741666667166,39.0,1200.0,10800.0
