template_date,total_cost,planned_purchase_cost,fulfilled_normal_purchase_cost,cancelled_purchase_principal,downward_penalty,upward_adjustment_cost,regular_purchase_cost,emergency_purchase_cost,emergency_energy,spill_energy,planned_grid_energy,final_grid_energy,total_charge,total_discharge,storage_throughput,adjust_down_energy,adjust_up_energy,adjustment_count,soc_min,soc_max
2025-02-01,31222.429673550178,25433.093281461002,24335.844390669332,1097.2488907916725,548.6244453958362,9.238851816917304e-12,24884.468836065174,6337.960837485001,1408.615076666667,9685.941896666665,48292.19325333334,46708.83675333334,21333.333333333332,17280.0,38613.333333333336,1583.3565000000115,7.929656931082718e-12,24.0,1200.0,10800.0
2025-02-02,64739.574522040515,60044.62798067755,58920.59307439013,1124.0349062874134,562.0174531437067,496.41286172500173,59979.023389258844,4760.551132781671,1088.1944933333343,11061.956239999989,94409.19732049383,92880.58748304525,23950.25282304527,19399.704786666673,43349.95760971194,1896.3266707819046,367.7168333333358,47.0,1200.0,10800.0
2025-02-03,66023.39807762789,60640.24550096768,57935.38930922806,2704.856191739614,1352.428095869807,7.091134079928452e-12,59287.81740509788,6735.580672530012,1565.996696666669,8479.523363333325,95599.84503345679,91757.42403189298,24352.532448559665,19725.551283333338,44078.083731893006,3842.421001563804,8.355982572538778e-12,52.0,1200.0,10800.0
2025-02-04,68768.82779719424,63158.734217856676,60825.28187053505,2333.4523473216227,1166.7261736608114,156.1578585967088,62148.16590279257,6620.66189440168,1585.7787733333382,11347.310499999996,98508.22322349793,95618.75212166665,24538.7205,19876.36360500001,44415.08410500001,3004.931024497955,115.45992266667349,39.0,1200.0,10800.0
2025-02-05,67428.18991069988,58531.40630530695,58487.10464853695,44.30165677000309,22.150828385001546,1089.8278295079165,59599.083306429864,7829.106604270005,1701.0484933333344,9793.012676666669,92154.66381786007,93344.4126699177,23705.374139917698,19201.35305333333,42906.72719325103,66.64910000000454,1256.3979520576297,29.0,1200.0,10800.0
2025-02-06,69112.98055468012,63309.18720485919,58895.039290441026,4414.147914418167,2207.0739572090833,4.988930868421448e-12,61102.113247650115,8010.8673070300065,1817.567863333335,9859.56078,98593.5778419753,92910.00026427982,24194.469724279832,19597.520476666672,43791.99020094651,5683.577577695484,7.73070496506989e-12,47.0,1200.0,10800.0
2025-02-07,32021.51801397094,25071.267187851667,23339.165931426873,1732.1012564247912,866.0506282123956,9.603155604054336e-13,24205.21655963927,7816.301454331669,1711.254913333334,10969.056650000002,47947.86577,45100.87191135802,21249.423024691354,17212.03265,38461.45567469135,2846.993858641977,6.536993168992922e-13,25.0,1200.0,10800.0
2025-02-08,31224.324163279165,19386.499818365,19386.499818365,4.387175067677163e-14,2.1935875338385814e-14,876.3767015374995,20262.8765199025,10961.447643376667,2456.0171766666663,6562.148649999998,38832.69319333333,39736.627706666666,21333.333333333332,17280.0,38613.33333333333,1.1368683772161603e-13,903.9345133333325,15.0,1200.0,10800.0
2025-02-09,64480.095540637674,56665.41029217531,55978.22570843613,687.184583739171,343.5922918695855,945.2988451852865,57267.11684549101,7212.978695146666,1645.4703866666669,7454.741783333339,90021.80230580247,89852.9291571358,23622.324002469133,19134.082442,42756.40644446913,964.0510415000052,795.1778928333467,42.0,1200.0000000000016,10800.0
2025-02-10,62815.05174210434,54628.88401606759,52222.280796099425,2406.6032199681667,1203.3016099840834,131.00317964250416,53556.58558572601,9258.466156378328,2390.4630399999974,6966.860196666659,86844.95587773662,83411.3692501255,23728.07838662551,19219.743493166672,42947.82187979219,3534.6520609444588,101.06543333333843,38.0,1200.0,10800.0
2025-02-11,64675.27743617469,54880.47919456234,51465.321169458715,3415.1580251036144,1707.5790125518072,234.81564300750287,53407.71582501803,11267.561611156667,2457.5909866666666,5559.533786666667,86864.1920425926,82675.96813103334,22912.780163333333,18559.3519323,41472.13209563333,4354.79331155926,166.56940000000293,37.0,1200.0,10800.0
2025-02-12,65700.0924363338,54862.55477179676,51730.37335105081,3132.181420745941,1566.0907103729705,5.863580554432702e-12,53296.46406142379,12403.628374910004,2873.3354166666677,5992.865096666664,87185.9934909465,82845.66910144032,23470.54221810699,19011.139196666667,42481.68141477366,4340.324389506178,4.774847184307873e-12,48.0,1200.0,10800.0
2025-02-13,60530.4141762796,51085.614913834,49197.09427733399,1888.5206365000038,944.2603182500019,1041.0988720339344,51182.45346761793,9347.96070866167,2182.3401133333346,6714.613036666668,82262.86429,80281.47692786007,23261.70897119341,18841.98426666667,42103.69323786008,2836.8470000000075,855.4596378600863,46.0,1200.0,10800.0
2025-02-14,29057.928758761354,19171.594506202367,19114.302679960332,57.29182624203509,28.645913121017546,876.9368556300002,20019.885448711353,9038.043310050001,2076.516273333334,7170.147569966669,38388.18601942387,38907.245923333336,21114.805930000002,17102.992803300003,38217.798733300006,139.29449609053017,658.3544000000002,13.0,1200.0,10800.0
