template_date,total_cost,planned_purchase_cost,fulfilled_normal_purchase_cost,cancelled_purchase_principal,downward_penalty,upward_adjustment_cost,regular_purchase_cost,emergency_purchase_cost,emergency_energy,spill_energy,planned_grid_energy,final_grid_energy,total_charge,total_discharge,storage_throughput,adjust_down_energy,adjust_up_energy,adjustment_count,soc_min,soc_max
2025-02-01,28994.443264309335,25433.093281461002,25433.093281461002,0.0,0.0,0.0,25433.093281461002,3561.349982848334,791.9176500000002,10652.60097,48292.19325333334,48292.19325333334,21333.333333333336,17279.999999999996,38613.33333333333,0.0,0.0,0.0,1200.0,10800.0
2025-02-02,65550.66155819589,60044.62798067755,60044.62798067755,0.0,0.0,0.0,60044.62798067755,5506.0335775183385,1296.0391633333347,12712.504209999997,94409.19732049383,94409.19732049383,24402.392493827156,19765.93792,44168.330413827156,0.0,0.0,0.0,1200.0,10800.0
2025-02-03,65634.94699152934,60640.24550096768,60640.24550096768,0.0,0.0,0.0,60640.24550096768,4994.701490561674,1152.2305700000018,11779.457036666661,95599.84503345679,95599.84503345679,25030.012456790122,20274.31009,45304.32254679012,0.0,0.0,0.0,1200.0,10800.0
2025-02-04,64942.301442718344,63158.734217856676,63158.734217856676,0.0,0.0,0.0,63158.734217856676,1783.5672248616709,456.76703333333427,13050.003359999995,98508.22322349793,98508.22322349793,24842.754720164605,20122.631323333335,44965.386043497936,0.0,0.0,0.0,1200.0,10800.0
2025-02-05,65089.411211951956,58531.40630530695,58531.40630530695,0.0,0.0,0.0,58531.40630530695,6558.004906645003,1433.3216633333343,8331.628346666663,92154.66381786007,92154.66381786007,23725.945971193414,19218.016236666666,42943.96220786008,0.0,0.0,0.0,1200.0,10800.0
2025-02-06,65302.40233671753,63309.18720485919,63309.18720485919,2.4306245904881506e-14,1.2153122952440753e-14,0.0,63309.18720485919,1993.2151318583371,444.2173066666676,13918.705223333329,98593.5778419753,98593.5778419753,25515.95697530864,20667.92515,46183.88212530864,5.684341886080802e-14,0.0,0.0,1200.0,10800.0
2025-02-07,28646.95507121833,25071.267187851667,25071.267187851667,0.0,0.0,0.0,25071.267187851667,3575.6878833666656,746.3133433333331,12835.165980000002,47947.86577,47947.86577,21333.33333333333,17280.0,38613.33333333333,0.0,0.0,0.0,1200.0000000000016,10800.0
2025-02-08,38347.789823991676,19386.499818365,19386.499818365,0.0,0.0,0.0,19386.499818365,18961.290005626674,4493.301986666669,7695.498946666668,38832.69319333333,38832.69319333333,21333.33333333333,17280.0,38613.33333333333,0.0,0.0,0.0,1200.0,10800.0
2025-02-09,66749.64742878532,56665.41029217531,56665.41029217531,0.0,0.0,0.0,56665.41029217531,10084.237136610007,2338.956923333335,8248.210419999998,90021.80230580247,90021.80230580247,23984.9084691358,19427.775859999998,43412.684329135795,0.0,0.0,0.0,1200.0,10800.0
2025-02-10,62228.820945535925,54628.88401606759,54628.88401606759,0.0,0.0,0.0,54628.88401606759,7599.936929468336,1791.449413333334,9742.577569999998,86844.95587773662,86844.95587773662,24037.844847736622,19470.654326666663,43508.49917440329,0.0,0.0,0.0,1200.0000000000005,10800.0
2025-02-11,57937.498102944,54880.47919456234,54880.47919456234,0.0,0.0,0.0,54880.47919456234,3057.0189083816686,719.4945266666668,7655.412426666662,86864.1920425926,86864.1920425926,24777.24759259259,20069.570549999997,44846.81814259259,0.0,0.0,0.0,1200.0,10800.0
2025-02-12,62780.805824566756,54862.55477179676,54862.55477179676,0.0,0.0,0.0,54862.55477179676,7918.251052770003,1737.4676833333338,9149.284463333328,87185.9934909465,87185.9934909465,23723.370057613167,19215.92974666667,42939.299804279835,0.0,0.0,0.0,1200.0000000000002,10800.0
2025-02-13,63084.28569708734,51085.614913834,51085.614913834,0.0,0.0,0.0,51085.614913834,11998.670783253341,2735.8972933333353,9267.615616666666,82262.86429,82262.86429,23166.666666666664,18765.0,41931.666666666664,0.0,0.0,0.0,1200.0000000000007,10800.0
2025-02-14,36241.69681188404,19171.594506202367,19171.594506202367,2.4306245904881506e-14,1.2153122952440753e-14,0.0,19171.594506202367,17070.102305681667,3897.0650133333334,8426.133106666666,38388.18601942387,38388.18601942386,21354.296979423867,17296.980553333335,38651.2775327572,5.684341886080802e-14,0.0,0.0,1200.0000000000007,10800.0
2025-02-15,27467.383732720093,19882.84706161676,19882.84706161676,0.0,0.0,0.0,19882.84706161676,7584.536671103332,1810.1035566666665,8039.568206666666,39348.922273539094,39348.922273539094,20207.190650205765,16367.824426666668,36575.015076872434,0.0,0.0,0.0,1200.0,10800.0
2025-02-16,60439.70183334924,55227.55035606257,55227.55035606257,0.0,0.0,0.0,55227.55035606257,5212.15147728667,1202.4563833333343,9328.196576666664,88061.50283613168,88061.50283613168,23991.493909465018,19433.110066666668,43424.603976131686,0.0,0.0,0.0,1200.0,10800.0
2025-02-17,64893.90431525384,54587.033155022174,54587.033155022174,0.0,0.0,0.0,54587.033155022174,10306.871160231673,2332.367403333335,14495.773039999995,87787.86714897119,87787.86714897119,23371.57374897119,18930.974736666663,42302.54848563785,0.0,0.0,0.0,1200.0,10800.0
2025-02-18,67572.08230732368,48967.11937078368,48967.11937078368,0.0,0.0,0.0,48967.11937078368,18604.96293654,4570.534103333333,6930.2847533333315,78673.67982991769,78673.67982991769,22223.90147325103,18001.36019333333,40225.26166658436,0.0,0.0,0.0,1200.0,10800.0
2025-02-19,64746.44915480767,49290.377495664325,49290.377495664325,0.0,0.0,0.0,49290.377495664325,15456.071659143343,3736.3758500000026,5525.990536666664,79004.10643999999,79004.10643999999,22816.651333333328,18481.48758,41298.13891333333,0.0,0.0,0.0,1200.0,10800.0
2025-02-20,62600.73827803551,50379.30856926217,50379.30856926217,2.4306245904881506e-14,1.2153122952440753e-14,0.0,50379.30856926217,12221.429708773343,2785.1799900000024,9279.28764,81812.38212580247,81812.38212580247,22763.895135802468,18438.75506,41202.65019580247,5.684341886080802e-14,0.0,0.0,1200.0,10800.0
2025-02-21,36710.29711369999,18188.512511081666,18188.512511081666,0.0,0.0,0.0,18188.512511081666,18521.78460261833,4334.179313333333,11582.89296,36784.66120333333,36784.66120333333,20924.657666666662,16948.972710000002,37873.63037666666,0.0,0.0,0.0,1200.0,10800.0
2025-02-22,28764.841806605244,18407.57231574525,18407.57231574525,0.0,0.0,0.0,18407.57231574525,10357.269490859993,2325.066009999999,7323.507776666666,36621.022547917695,36621.022547917695,19883.25200658436,16105.434125333335,35988.6861319177,0.0,0.0,0.0,1200.0,10800.0
2025-02-23,57628.43775558001,50697.18226725667,50697.18226725667,0.0,0.0,0.0,50697.18226725667,6931.255488323343,1622.319950000002,7386.343569999996,81763.22476251028,81763.22476251028,23512.35706584362,19045.009223333334,42557.366289176956,0.0,0.0,0.0,1200.0000000000005,10800.0
2025-02-24,61373.29993902433,48745.130221251,48745.130221251,0.0,0.0,0.0,48745.130221251,12628.169717773331,2956.1012433333326,8305.147719999997,77763.74644333334,77763.74644333334,22166.666666666664,17955.0,40121.666666666664,0.0,0.0,0.0,1200.0000000000005,10800.0
2025-02-25,57771.298845797195,50092.122315612185,50092.122315612185,0.0,0.0,0.0,50092.122315612185,7679.176530185008,1773.558323333335,12488.61638,80908.70653625514,80908.70653625514,23012.229366255142,18639.905786666666,41652.13515292181,0.0,0.0,0.0,1200.0,10800.0
2025-02-26,65414.32432532189,45505.92071394523,45505.92071394523,0.0,0.0,0.0,45505.92071394523,19908.403611376663,4750.864479999999,5999.352329999998,74332.32926621399,74332.32926621399,22468.38376954732,18199.390853333334,40667.77462288066,0.0,0.0,0.0,1200.0,10800.0
2025-02-27,62717.46845328878,46319.01567551878,46319.01567551878,0.0,0.0,0.0,46319.01567551878,16398.452777770002,3689.772293333334,7556.411463333332,75035.4338237037,75035.4338237037,22169.528703703705,17957.31825,40126.8469537037,0.0,0.0,0.0,1200.0,10800.0
2025-02-28,30768.822408698186,17472.716784788186,17472.716784788186,0.0,0.0,0.0,17472.716784788186,13296.10562391,3122.83529,11349.319123333333,35167.97626576132,35167.97626576132,19204.727539094652,15555.829306666667,34760.55684576132,0.0,0.0,0.0,1200.0,10800.0
2025-03-01,25885.033669042004,20180.801137512004,20180.801137512004,0.0,0.0,0.0,20180.801137512004,5704.232531530002,1282.1929800000005,14268.407139999998,40467.67867833334,40467.67867833334,20119.46483333333,16296.766514999994,36416.23134833333,0.0,0.0,0.0,1200.0,10800.0
2025-03-02,58723.41045185063,52831.814563410626,52831.814563410626,0.0,0.0,0.0,52831.814563410626,5891.59588844,1267.6848599999998,8978.10308333333,84684.51060720164,84684.51060720164,24293.606757201644,19677.82147333333,43971.42823053498,0.0,0.0,0.0,1200.000000000001,10800.0
