template_date,total_cost,planned_purchase_cost,fulfilled_normal_purchase_cost,cancelled_purchase_principal,downward_penalty,upward_adjustment_cost,regular_purchase_cost,emergency_purchase_cost,emergency_energy,spill_energy,planned_grid_energy,final_grid_energy,total_charge,total_discharge,storage_throughput,adjust_down_energy,adjust_up_energy,adjustment_count,soc_min,soc_max
2025-02-01,20893.89853171079,20801.29256437251,19831.281320284612,970.0112440879,485.00562204395,6.728544121870073e-12,20316.286942328567,577.6115893822227,119.13436333333317,8107.561599999999,48125.41388401235,46223.20908234568,20297.92234567901,16441.317099999997,36739.239445679006,1902.2048016666695,4.092726157978177e-12,24.0,1200.000000000001,10800.0
2025-02-02,66499.36231317911,66515.00453240082,65240.949273779916,1274.0552586209142,637.0276293104571,345.01998685211043,66222.99688994249,276.3654232366373,71.84152222221678,10091.873977222212,94474.06246041151,93063.69261890945,24670.434020576115,19983.051556666655,44653.48557724277,1635.1290887243017,224.75924722223908,36.0,1200.0,10800.0
2025-02-03,68066.88679115965,68526.92682185826,65306.53306607269,3220.393755785574,1610.196877892787,1.5407238151965429e-12,66916.72994396547,1150.156847194164,221.5947800000006,7328.018238333328,95557.13097082304,92023.23189621398,24736.274936213988,20036.38269833333,44772.65763454732,3533.899074609057,7.958078640513122e-13,47.0,1200.0,10800.0
2025-02-04,71117.80647821091,71298.35560836553,68518.7891902196,2779.5664181459365,1389.7832090729682,395.2225244400095,70303.79492373258,814.0115544783337,241.91575666666606,10069.316274999996,98421.04273109738,95557.95931333333,23872.0805,19336.385205000002,43208.465705,3112.9739760973957,249.8905583333406,43.0,1200.0,10800.0
2025-02-05,68934.62028904042,65951.09142807395,65859.3712643406,91.72016373333528,45.86008186666764,1709.5380241567284,67614.76937036401,1319.8509186764231,257.2662361111176,8386.80612777778,92211.28831556927,93429.00710929355,23952.84114540467,19401.801327777783,43354.64247318245,110.39741666667081,1328.116210390952,23.0,1200.0,10800.0
2025-02-06,69599.69033165718,71359.88790087221,66467.89389503776,4891.9940058344455,2445.9970029172227,9.914160159496533e-13,68913.89089795499,685.799433702198,159.79330388888408,8503.501470555544,98622.21268333333,93294.51054696158,24630.23305418382,19950.4887738889,44580.721828072725,5327.702136371749,1.1652900866465643e-12,46.0,1200.0,10800.0
2025-02-07,20227.961536677612,20204.92688215475,19044.3100790044,1160.616803150348,580.308401575174,5.397282620833721e-14,19624.618480579575,603.343056098038,123.32703722221697,9684.899107222218,47855.703540845476,45313.80057339691,20771.308965246913,16824.76026185,37596.069227096916,2541.9029674485596,5.684341886080802e-14,24.0,1200.0,10800.0
2025-02-08,18972.978437732283,15717.297551300286,15717.297551300286,9.753762242326047e-14,4.8768811211630236e-14,1094.8753337447529,16812.172885045038,2160.8055526872454,567.943373333334,4724.350055000001,37806.524798909464,39408.55401890946,19342.023353909462,15667.038916666666,35009.06227057613,1.7053025658242404e-13,1602.0292200000008,21.0,1200.0,10800.0
2025-02-09,65981.13256312399,63728.67794617412,63133.50861646678,595.1693297073385,297.58466485366927,815.7957512255169,64246.889032545965,1734.2435305780195,364.6000772222163,6346.21659888888,90085.62730674897,90032.24742397119,23659.024748971187,19163.810046666662,42822.83479563785,622.552888583339,569.1730058055635,35.0,1200.000000000002,10800.0
2025-02-10,60474.97712368116,59233.28619202416,56345.455332127014,2887.8308598971525,1443.9154299485763,125.03207997167108,57914.40284204726,2560.5742816339007,727.2080250000009,5049.93359833333,86679.43202333333,83042.01327956104,23119.21319067216,18726.56268444445,41845.77587511661,3725.8223521056284,88.40360833333668,43.0,1200.0000000000005,10800.0
