track,question_id,model_version,split,metric,value,status
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,total_cost,15782344.761047369,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,planned_purchase_cost,14529366.699787308,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,fulfilled_normal_purchase_cost,14123123.205932703,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,cancelled_purchase_principal,406243.4938546041,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,downward_penalty,203121.74692730204,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,upward_adjustment_cost,478661.4211539964,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,regular_purchase_cost,14804906.374014001,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,emergency_purchase_cost,977438.3870333675,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,emergency_energy,242197.3945475448,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,spill_energy,3387498.877592358,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,planned_grid_energy,22516956.66387479,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,final_grid_energy,22388633.117062118,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,total_charge,6863905.762722653,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,total_discharge,5559763.66780535,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,storage_throughput,12423669.430528004,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,adjust_down_energy,588184.6019198482,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,adjust_up_energy,459861.0551071744,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,adjustment_count,9517.0,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,soc_min,1200.0,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,soc_max,10800.0,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,realized_total_cost,15782344.761047369,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P3,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,soc_boundary_hits,31338.0,HUMAN_RUN_UNREVIEWED
