track,question_id,model_version,split,metric,value,status
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,total_cost,15826603.834973238,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,planned_purchase_cost,14579548.360421967,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,fulfilled_normal_purchase_cost,14170244.494524768,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,cancelled_purchase_principal,409303.8658971991,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,downward_penalty,204651.93294859954,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,upward_adjustment_cost,472759.16444641695,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,regular_purchase_cost,14847655.591919784,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,emergency_purchase_cost,978948.243053454,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,emergency_energy,242635.3020804615,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,spill_energy,3374316.8504080297,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,planned_grid_energy,22573739.065524057,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,final_grid_energy,22431578.91904822,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,total_charge,7161620.1664244905,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,total_discharge,5800912.334803837,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,storage_throughput,12962532.501228327,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,adjust_down_energy,598466.3603629615,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,adjust_up_energy,456306.2138871271,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,adjustment_count,9558.0,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,soc_min,1200.0,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,soc_max,10800.0,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,realized_total_cost,15826603.834973238,HUMAN_RUN_UNREVIEWED
Q4_3_PRICE_CANDIDATE_P1,Q4-3,M4-Q4-3-PRICE-AWARE-ROLLING-v0.1,formal_template_days,soc_boundary_hits,27848.0,HUMAN_RUN_UNREVIEWED
